ticker,cross_date,price,wma200,pct_below,return_3mo,return_6mo,return_12mo,return_24mo,max_drawdown_12mo,fcf,fcf_prior,fcf_change_pct,fcf_positive,fcf_growing,fcf_category,market_cap,fcf_yield,yield_bucket
SMCI,2025-11-15,32.19,33.02,-2.51,0.71,,,,,1532310000.0,-2610251000.0,158.7,True,True,positive_growing,19329514034.879997,7.927307418256638,strong (5-8%)
SMCI,2025-12-06,32.33,33.46,-3.39,-4.89,,,,,1532310000.0,-2610251000.0,158.7,True,True,positive_growing,19413581508.16,7.892979455418532,strong (5-8%)
JBHT,2024-04-13,163.83,167.15,-1.99,-1.61,6.26,-21.98,,-19.77,-117813000.0,236086000.0,-149.9,False,False,negative,15498986917.890001,-0.7601335534002684,negative (0 to -5%)
JBHT,2024-08-24,170.48,170.63,-0.09,9.44,-6.48,-15.34,,-25.02,-117813000.0,236086000.0,-149.9,False,False,negative,16128104069.839998,-0.7304826375737095,negative (0 to -5%)
JBHT,2024-10-19,172.08,172.22,-0.08,-2.56,-25.43,-4.49,,-25.72,-117813000.0,236086000.0,-149.9,False,False,negative,16279470602.640001,-0.7236906093303461,negative (0 to -5%)
JBHT,2024-12-14,167.94,173.89,-3.42,-12.51,-17.5,17.48,,-23.89,-117813000.0,236086000.0,-149.9,False,False,negative,15887809699.02,-0.7415307851230557,negative (0 to -5%)
JBHT,2025-11-08,162.48,169.17,-3.95,36.48,,,,,617783000.0,-117813000.0,624.4,True,True,positive_growing,15371271405.839998,4.019075479763411,moderate (3-5%)
EVRG,2023-03-04,50.17,50.93,-1.48,5.37,-3.27,-6.35,25.1,-13.35,-364600000.0,,,False,,negative,11553227169.62,-3.155828191094005,negative (0 to -5%)
EVRG,2023-05-20,51.14,51.34,-0.38,0.09,-11.07,-2.45,23.99,-14.99,-364600000.0,,,False,,negative,11776600308.04,-3.0959698933747797,negative (0 to -5%)
EVRG,2023-06-17,51.0,51.4,-0.77,-5.44,-8.2,-3.61,28.24,-14.77,-364600000.0,,,False,,negative,11744360886.0,-3.104468634258554,negative (0 to -5%)
EVRG,2023-07-29,51.0,51.47,-0.91,-9.65,-9.4,10.14,36.59,-14.75,-364600000.0,,,False,,negative,11744360886.0,-3.104468634258554,negative (0 to -5%)
EVRG,2023-08-12,50.19,51.48,-2.5,-9.68,-9.17,9.3,39.54,-13.39,-364600000.0,,,False,,negative,11557832801.34,-3.1545706385173586,negative (0 to -5%)
EVRG,2024-05-11,50.86,51.04,-0.35,7.87,18.34,26.81,,-3.33,-353800000.0,-364600000.0,3.0,False,True,negative_improving,11712121463.96,-3.0208020049031856,negative (0 to -5%)
EVRG,2024-06-01,49.45,51.06,-3.16,14.08,21.45,28.44,,-0.57,-353800000.0,-364600000.0,3.0,False,True,negative_improving,11387424427.7,-3.106936096448453,negative (0 to -5%)
TROW,2025-09-06,103.1,104.11,-0.97,0.52,-14.07,,,,1262200000.0,911200000.0,38.5,True,True,positive_growing,22483316093.1,5.613940553846334,strong (5-8%)
TROW,2025-10-25,101.29,101.9,-0.6,4.34,,,,,1262200000.0,911200000.0,38.5,True,True,positive_growing,22088604142.29,5.714258772845858,strong (5-8%)
TROW,2026-01-31,94.58,100.22,-5.63,,,,,,1479200000.0,1262200000.0,17.2,True,True,positive_growing,20625334976.579998,7.171762309216441,strong (5-8%)
EXPD,2024-12-14,110.14,110.78,-0.58,4.32,2.63,38.8,,-4.29,1013877000.0,2042851000.0,-50.4,True,False,positive_declining,14704095094.92,6.895201598296764,strong (5-8%)
EXPD,2025-02-01,109.06,111.24,-1.96,-1.17,6.83,51.33,,-3.34,682895000.0,1013877000.0,-32.6,True,False,positive_declining,14559911122.68,4.690241542314453,moderate (3-5%)
EXPD,2025-03-29,107.67,111.4,-3.35,9.37,14.12,,,,682895000.0,1013877000.0,-32.6,True,False,positive_declining,14374341010.26,4.750791702468786,moderate (3-5%)
EXPD,2025-05-03,107.79,111.12,-3.0,8.09,26.83,,,,682895000.0,1013877000.0,-32.6,True,False,positive_declining,14390361451.62,4.745502760968682,moderate (3-5%)
ALB,2023-09-16,161.41,170.34,-5.24,-10.52,-27.71,-48.12,-49.57,-53.84,646203000.0,,,True,,positive_unknown_trend,19021719780.2,3.397184941566864,moderate (3-5%)
ALB,2025-12-27,143.57,147.87,-2.91,,,,,,-992653000.0,-827959000.0,-19.9,False,False,negative,16919325375.4,-5.866977423599149,deep_negative (<-5%)
AMCR,2023-05-01,45.84,45.86,-0.05,-4.32,-10.35,1.22,-1.06,-16.25,999000000.0,,,True,,positive_unknown_trend,21180174429.600002,4.7166750364617585,moderate (3-5%)
AMCR,2023-06-19,43.95,46.04,-4.55,-7.1,0.71,6.27,0.73,-12.65,999000000.0,,,True,,positive_unknown_trend,20306908075.5,4.919508160896633,moderate (3-5%)
AMCR,2024-05-20,46.08,47.3,-2.6,13.07,8.06,-5.37,,-3.68,735000000.0,999000000.0,-26.4,True,False,positive_declining,21291065395.2,3.452152282457896,moderate (3-5%)
AMCR,2024-06-03,46.98,47.36,-0.8,10.69,4.13,-4.31,,-7.2,735000000.0,999000000.0,-26.4,True,False,positive_declining,21706906516.199997,3.386019096970197,moderate (3-5%)
AMCR,2024-12-09,47.58,48.0,-0.87,0.03,-5.61,-14.63,,-18.06,829000000.0,735000000.0,12.8,True,True,positive_growing,21984133930.2,3.770901335627271,moderate (3-5%)
AMCR,2025-03-10,47.59,47.97,-0.79,-5.64,-14.14,,,,829000000.0,735000000.0,12.8,True,True,positive_growing,21988754387.100002,3.770108962999487,moderate (3-5%)
AMCR,2025-07-28,45.9,47.66,-3.7,-15.05,-4.84,,,,810000000.0,829000000.0,-2.3,True,False,positive_declining,21207897171.0,3.81933198500984,moderate (3-5%)
AMCR,2025-08-11,43.08,47.63,-9.54,-2.86,14.75,,,,810000000.0,829000000.0,-2.3,True,False,positive_declining,19904928325.2,4.069343967315498,moderate (3-5%)
AMCR,2026-03-02,40.57,46.59,-12.91,,,,,,810000000.0,829000000.0,-2.3,True,False,positive_declining,18745193643.3,4.321107668522348,moderate (3-5%)
LULU,2022-06-25,263.38,273.94,-3.85,6.14,21.64,43.71,13.41,0.0,994606000.0,,,True,,positive_unknown_trend,29548612998.579998,3.3659989389275133,moderate (3-5%)
LULU,2022-09-24,279.56,284.82,-1.85,14.6,30.27,37.93,0.16,0.0,994606000.0,,,True,,positive_unknown_trend,31363847861.96,3.171186151576508,moderate (3-5%)
LULU,2023-03-04,296.26,304.82,-2.81,21.65,33.79,55.4,16.24,-0.51,327806000.0,994606000.0,-67.0,True,False,positive_declining,33237421546.66,0.9862558066961152,low (0-3%)
LULU,2024-03-30,356.87,359.68,-0.78,-16.46,-24.24,-26.11,,-33.87,1644299000.0,327806000.0,401.6,True,True,positive_growing,40037259931.67,4.106921909257177,moderate (3-5%)
LULU,2024-04-27,355.15,360.78,-1.56,-33.55,-9.57,-21.9,,-33.55,1644299000.0,327806000.0,401.6,True,True,positive_growing,39844293061.149994,4.1268118309351225,moderate (3-5%)
LULU,2025-03-01,344.36,357.43,-3.66,-22.97,-51.27,-50.6,,-53.57,1583481000.0,1644299000.0,-3.7,True,False,positive_declining,38633762518.76,4.098697348546066,moderate (3-5%)
LNT,2023-03-04,45.3,46.73,-3.05,6.94,2.79,1.89,33.64,-1.99,486000000.0,,,True,,positive_unknown_trend,11648479553.699999,4.172218337676766,moderate (3-5%)
LNT,2023-03-18,46.78,46.81,-0.06,0.84,0.54,-2.68,30.57,-5.09,486000000.0,,,True,,positive_unknown_trend,12029047980.62,4.0402199806916945,moderate (3-5%)
LNT,2023-05-20,46.39,47.22,-1.75,0.46,-0.66,1.71,29.97,-4.29,486000000.0,,,True,,positive_unknown_trend,11928763057.31,4.074186046491861,moderate (3-5%)
LNT,2023-06-17,47.17,47.34,-0.36,-0.29,0.03,2.03,25.37,-5.87,486000000.0,,,True,,positive_unknown_trend,12129332903.93,4.0068155755089565,moderate (3-5%)
LNT,2023-07-29,47.08,47.51,-0.89,-0.39,-3.98,14.58,35.84,-5.69,486000000.0,,,True,,positive_unknown_trend,12106190229.32,4.014475163482529,moderate (3-5%)
LNT,2023-08-12,46.46,47.54,-2.29,-1.84,-2.64,17.66,36.94,-4.43,486000000.0,,,True,,positive_unknown_trend,11946762915.34,4.06804758279719,moderate (3-5%)
LNT,2023-12-02,47.6,47.64,-0.09,-3.02,-0.51,23.23,36.51,-6.19,486000000.0,,,True,,positive_unknown_trend,12239903460.4,3.970619552452888,moderate (3-5%)
LNT,2024-01-06,46.67,47.67,-2.1,-3.79,9.04,16.62,38.2,-4.33,867000000.0,486000000.0,78.4,True,True,positive_growing,12000762489.43,7.224540946990943,strong (5-8%)
LNT,2024-05-18,47.18,48.22,-2.15,17.18,28.9,27.78,,-0.22,867000000.0,486000000.0,78.4,True,True,positive_growing,12131904312.22,7.146446078763614,strong (5-8%)
LNT,2024-06-01,47.35,48.25,-1.85,17.86,23.86,24.76,,-0.58,867000000.0,486000000.0,78.4,True,True,positive_growing,12175618253.15,7.120788299811348,strong (5-8%)
CF,2025-03-29,71.41,74.67,-4.37,30.29,24.75,,,,1750000000.0,1033000000.0,69.4,True,True,positive_growing,10973490507.609999,15.947523705300457,exceptional (>12%)
CF,2025-11-15,78.12,80.38,-2.81,24.39,,,,,1750000000.0,1033000000.0,69.4,True,True,positive_growing,12004608296.52,14.577735122830331,exceptional (>12%)
PTC,2025-03-29,139.77,144.09,-3.0,25.91,45.24,,,,735606000.0,587047000.0,25.3,True,True,positive_growing,16632087133.320002,4.422812327181228,moderate (3-5%)
PTC,2025-04-12,143.56,144.19,-0.44,39.04,41.31,,,,735606000.0,587047000.0,25.3,True,True,positive_growing,17083082412.960001,4.3060495888138774,moderate (3-5%)
PTC,2026-01-24,156.13,156.86,-0.46,,,,,,856688000.0,735606000.0,16.5,True,True,positive_growing,18578863591.079998,4.61108934785069,moderate (3-5%)
PTC,2026-03-07,155.89,158.4,-1.58,,,,,,856688000.0,735606000.0,16.5,True,True,positive_growing,18550304523.239998,4.618188337160358,moderate (3-5%)
DD,2023-05-06,25.14,25.23,-0.36,20.88,8.87,26.07,8.9,-0.73,587000000.0,,,True,,positive_unknown_trend,10280345764.98,5.709924679767247,strong (5-8%)
DD,2024-01-20,25.88,26.41,-2.01,14.6,25.25,21.95,69.89,-3.57,-1218000000.0,587000000.0,-307.5,False,False,negative,10582949419.16,-11.509078913245682,deep_negative (<-5%)
DD,2025-03-29,24.25,28.8,-15.82,25.4,36.32,,,,160000000.0,-1218000000.0,113.1,True,True,positive_growing,9916403532.25,1.6134881913553647,low (0-3%)
INCY,2023-02-04,79.26,80.86,-1.98,-17.64,-16.82,-27.25,-6.47,-33.84,892108000.0,,,True,,positive_unknown_trend,15773888160.36,5.6555998808326775,strong (5-8%)
INCY,2024-12-07,68.55,69.88,-1.9,-1.01,-1.17,39.18,,-17.04,449001000.0,892108000.0,-49.7,True,False,positive_declining,13642443015.3,3.2912067105315774,moderate (3-5%)
INCY,2025-03-08,67.86,69.2,-1.93,-0.16,22.46,36.37,,-16.2,235174000.0,449001000.0,-47.6,True,False,positive_declining,13505123019.96,1.7413688098392204,low (0-3%)
INCY,2025-06-07,67.75,67.97,-0.32,22.66,40.83,,,,235174000.0,449001000.0,-47.6,True,False,positive_declining,13483231426.5,1.7441961245120219,low (0-3%)
CSGP,2023-02-18,70.73,73.1,-3.25,10.97,13.39,19.88,8.57,-5.37,384900000.0,,,True,,positive_unknown_trend,29691980179.730003,1.2963096353632957,low (0-3%)
CSGP,2023-10-14,73.84,76.62,-3.63,11.5,14.11,7.33,0.2,-4.41,384900000.0,,,True,,positive_unknown_trend,30997537345.84,1.2417115453581515,low (0-3%)
CSGP,2024-05-25,78.17,79.77,-2.0,-1.11,4.06,-5.9,,-10.62,347000000.0,384900000.0,-9.8,True,False,positive_declining,32815242339.170002,1.0574354332462221,low (0-3%)
CSGP,2024-10-19,74.48,78.71,-5.38,-0.43,11.2,4.58,,-6.19,347000000.0,384900000.0,-9.8,True,False,positive_declining,31266205058.480003,1.1098244873369654,low (0-3%)
CSGP,2024-11-30,77.32,78.31,-1.27,2.68,1.55,-12.04,,-13.02,347000000.0,384900000.0,-9.8,True,False,positive_declining,32458418033.319996,1.0690601114440919,low (0-3%)
CSGP,2025-03-29,72.62,77.41,-6.19,13.08,16.77,,,,-245000000.0,347000000.0,-170.6,False,False,negative,30485389518.620003,-0.8036636692811742,negative (0 to -5%)
CSGP,2025-05-03,74.57,77.22,-3.43,26.73,-9.45,,,,-245000000.0,347000000.0,-170.6,False,False,negative,31303986455.569996,-0.7826479236046519,negative (0 to -5%)
CSGP,2025-10-04,75.58,77.03,-1.88,-22.61,,,,,-245000000.0,347000000.0,-170.6,False,False,negative,31727977689.579998,-0.7721891461127134,negative (0 to -5%)
CSGP,2025-10-25,68.81,76.95,-10.57,-10.62,,,,,-245000000.0,347000000.0,-170.6,False,False,negative,28885977041.81,-0.8481624133585071,negative (0 to -5%)
NVR,2026-03-07,6466.56,6755.4,-4.28,,,,,,1096812000.0,1345250000.0,-18.5,True,False,positive_declining,18066016665.600002,6.071133555901506,strong (5-8%)
ZBH,2023-02-04,124.61,125.56,-0.75,7.12,-2.77,-3.25,-19.8,-18.86,1067100000.0,,,True,,positive_unknown_trend,24380196218.44,4.376913091424988,moderate (3-5%)
ZBH,2023-05-20,124.6,126.77,-1.72,-9.57,-10.8,-8.1,-26.22,-18.85,1067100000.0,,,True,,positive_unknown_trend,24378239698.399998,4.37726436855913,moderate (3-5%)
ZBH,2023-07-29,123.5,127.23,-2.93,-13.72,0.42,-11.91,-27.0,-18.13,1067100000.0,,,True,,positive_unknown_trend,24163022494.0,4.416252148360062,moderate (3-5%)
ZBH,2024-02-24,121.75,125.85,-3.25,-6.97,-6.51,-15.15,-19.15,-18.24,1187100000.0,1067100000.0,11.2,True,True,positive_growing,23820631487.0,4.983495087642216,moderate (3-5%)
ZBH,2024-03-30,125.24,126.1,-0.68,-14.98,-17.61,-15.13,,-20.53,1187100000.0,1067100000.0,11.2,True,True,positive_growing,24503456980.96,4.844622540086553,moderate (3-5%)
IFF,2024-09-14,99.04,99.68,-0.64,-15.8,-23.2,-36.67,,-36.64,952000000.0,-109000000.0,973.4,True,True,positive_growing,25302490312.480003,3.762475504359517,moderate (3-5%)
IFF,2024-09-28,97.72,99.69,-1.98,-17.48,-26.51,-37.17,,-38.65,952000000.0,-109000000.0,973.4,True,True,positive_growing,24965260029.64,3.813298955707804,moderate (3-5%)
IFF,2024-10-19,98.67,99.73,-1.07,-14.98,-24.12,-33.61,,-40.02,952000000.0,-109000000.0,973.4,True,True,positive_growing,25207963642.29,3.7765843108519976,moderate (3-5%)
WST,2024-05-18,329.85,335.25,-1.61,-8.65,-4.42,-37.83,,-39.01,414500000.0,439400000.0,-5.7,True,False,positive_declining,23756288806.350002,1.744801148777098,low (0-3%)
WST,2025-01-25,340.13,342.09,-0.57,-38.1,-29.84,-32.11,,-40.85,276400000.0,414500000.0,-33.3,True,False,positive_declining,24496669733.829998,1.1283166365193327,low (0-3%)
CNC,2023-03-04,65.1,68.5,-4.96,5.99,0.48,20.03,-7.79,-5.88,5257000000.0,,,True,,positive_unknown_trend,32014292099.999996,16.420791012898896,exceptional (>12%)
CNC,2023-04-29,68.39,68.94,-0.8,-3.79,1.36,9.39,-12.03,-10.41,5257000000.0,,,True,,positive_unknown_trend,33632218690.0,15.630845078808568,exceptional (>12%)
CNC,2023-07-22,66.18,70.03,-5.5,1.96,11.47,10.46,-57.1,-7.42,5257000000.0,,,True,,positive_unknown_trend,32545404780.000004,16.15281799546264,exceptional (>12%)
CNC,2023-10-21,67.48,70.83,-4.73,9.32,9.66,-4.83,-49.51,-8.09,5257000000.0,,,True,,positive_unknown_trend,33184707080.000004,15.841634483398307,exceptional (>12%)
CNC,2024-04-06,70.73,72.29,-2.16,-4.06,2.42,-9.71,,-19.75,7254000000.0,5257000000.0,38.0,True,True,positive_growing,34782962830.0,20.855037667301556,exceptional (>12%)
CNC,2024-05-25,71.59,72.66,-1.47,10.11,-16.19,-21.16,,-21.2,7254000000.0,5257000000.0,38.0,True,True,positive_growing,35205885890.0,20.604509208105032,exceptional (>12%)
CNC,2024-08-31,70.83,73.35,-3.43,-19.86,-15.25,-59.09,,-63.87,7254000000.0,5257000000.0,38.0,True,True,positive_growing,34832139930.0,20.825593875592816,exceptional (>12%)
CNC,2024-09-28,72.08,73.54,-1.98,-14.71,-14.08,-46.31,,-64.5,7254000000.0,5257000000.0,38.0,True,True,positive_growing,35446853680.0,20.464439708771355,exceptional (>12%)
WY,2023-03-18,26.1,26.35,-0.94,7.26,10.97,28.38,8.02,-1.02,2364000000.0,,,True,,positive_unknown_trend,18809356500.0,12.56821305928249,exceptional (>12%)
WY,2023-05-20,25.84,26.7,-3.22,16.28,14.47,9.99,-5.64,0.0,2364000000.0,,,True,,positive_unknown_trend,18621983600.0,12.694673407402208,exceptional (>12%)
WY,2023-10-14,27.09,27.48,-1.45,12.98,9.33,16.4,-14.47,-3.99,2364000000.0,,,True,,positive_unknown_trend,19522814850.0,12.108909591999742,exceptional (>12%)
WY,2024-05-04,29.14,29.2,-0.19,-0.27,4.35,-13.1,,-17.74,753000000.0,2364000000.0,-68.1,True,False,positive_declining,21000178100.0,3.5856838757000826,moderate (3-5%)
WY,2024-05-18,28.42,29.28,-2.94,4.54,4.83,-14.21,,-15.64,753000000.0,2364000000.0,-68.1,True,False,positive_declining,20481299300.0,3.676524565021126,moderate (3-5%)
WY,2024-08-03,29.06,29.55,-1.65,4.63,-0.79,-14.6,,-17.52,753000000.0,2364000000.0,-68.1,True,False,positive_declining,20942524900.0,3.5955549944219,moderate (3-5%)
WY,2024-08-24,28.88,29.64,-2.55,6.5,-0.01,-12.76,,-17.01,753000000.0,2364000000.0,-68.1,True,False,positive_declining,20812805200.0,3.6179649632236988,moderate (3-5%)
WY,2024-10-26,29.73,29.91,-0.58,-1.19,-14.99,-24.03,,-22.09,753000000.0,2364000000.0,-68.1,True,False,positive_declining,21425370450.0,3.5145249962294116,moderate (3-5%)
WY,2024-11-09,29.5,29.94,-1.48,-3.67,-12.47,-26.32,,-23.42,753000000.0,2364000000.0,-68.1,True,False,positive_declining,21259617500.0,3.541926377555946,moderate (3-5%)
WY,2024-12-07,28.84,29.99,-3.83,-1.28,-9.49,-19.6,,-25.84,753000000.0,2364000000.0,-68.1,True,False,positive_declining,20783978600.0,3.6229829451421782,moderate (3-5%)
HPQ,2023-09-23,23.21,23.59,-1.58,18.16,19.74,42.55,11.9,0.0,3698000000.0,,,True,,positive_unknown_trend,21226710118.79,17.421446749425904,exceptional (>12%)
HPQ,2023-10-14,23.49,23.69,-0.85,12.98,8.87,48.29,13.29,-0.65,3698000000.0,,,True,,positive_unknown_trend,21482784174.51,17.213783697495757,exceptional (>12%)
HPQ,2025-03-08,26.77,28.11,-4.77,-15.23,0.59,-30.42,,-31.67,3157000000.0,2978000000.0,6.0,True,True,positive_growing,24482508827.23,12.894920297092726,exceptional (>12%)
HPQ,2025-09-06,26.93,28.14,-4.31,-10.66,-30.83,,,,3157000000.0,2978000000.0,6.0,True,True,positive_growing,24628836859.07,12.818307328376246,exceptional (>12%)
HOLX,2023-09-23,69.4,69.48,-0.12,2.95,12.33,16.46,-3.16,-6.18,1998500000.0,,,True,,positive_unknown_trend,15493196407.000002,12.89921038564421,exceptional (>12%)
HOLX,2023-10-07,68.98,69.65,-0.96,5.47,12.1,15.7,-1.77,-5.61,901000000.0,1998500000.0,-54.9,True,False,positive_declining,15399433546.900002,5.850864561062876,strong (5-8%)
HOLX,2023-12-02,68.37,70.31,-2.76,12.7,8.98,10.19,9.65,0.0,901000000.0,1998500000.0,-54.9,True,False,positive_declining,15263254154.85,5.903066219425438,strong (5-8%)
HOLX,2024-06-08,71.79,73.45,-2.25,13.04,2.59,-9.81,,-24.56,901000000.0,1998500000.0,-54.9,True,False,positive_declining,16026751729.95,5.621850361082563,strong (5-8%)
HOLX,2024-12-07,73.65,74.52,-1.16,-17.57,-12.08,1.83,,-26.46,1145000000.0,901000000.0,27.1,True,True,positive_growing,16441987253.250002,6.963878406934501,strong (5-8%)
LII,2023-02-18,243.47,251.26,-3.1,12.2,44.76,85.32,149.77,-5.94,201200000.0,,,True,,positive_unknown_trend,8473464741.17,2.3744714369604925,low (0-3%)
LII,2023-03-04,237.82,251.19,-5.32,24.22,59.57,94.46,152.64,-3.71,201200000.0,,,True,,positive_unknown_trend,8276828294.0199995,2.4308828557596973,low (0-3%)
FTV,2023-04-24,46.94,47.58,-1.34,22.18,3.28,20.91,10.15,0.0,1207400000.0,,,True,,positive_unknown_trend,14450910378.599998,8.355182949497834,very_strong (8-12%)
FTV,2023-10-23,48.47,48.84,-0.76,13.88,17.07,15.78,1.83,0.0,1207400000.0,,,True,,positive_unknown_trend,14921934939.3,8.091443937475312,very_strong (8-12%)
FTV,2024-07-29,51.18,51.8,-1.19,4.35,19.08,-9.36,,-6.01,1245800000.0,1207400000.0,3.2,True,True,positive_growing,15756233344.2,7.906712047131424,strong (5-8%)
FTV,2025-03-31,48.11,52.72,-8.75,9.9,4.55,,,,1406400000.0,1245800000.0,12.9,True,True,positive_growing,14811105630.9,9.49557740690112,very_strong (8-12%)
FTV,2025-05-19,52.26,52.71,-0.85,-5.97,0.84,,,,1406400000.0,1245800000.0,12.9,True,True,positive_growing,16088721269.4,8.741527536280385,very_strong (8-12%)
FTV,2025-06-09,52.14,52.69,-1.03,-6.67,5.23,,,,1406400000.0,1245800000.0,12.9,True,True,positive_growing,16051778166.6,8.7616461266976,very_strong (8-12%)
FTV,2025-07-07,52.51,52.64,-0.25,-9.17,4.63,,,,1406400000.0,1245800000.0,12.9,True,True,positive_growing,16165686066.9,8.699909141992247,very_strong (8-12%)
HII,2023-05-08,183.05,183.56,-0.28,16.91,19.15,31.91,24.22,0.0,482000000.0,,,True,,positive_unknown_trend,7183374038.400001,6.709938775614126,strong (5-8%)
HII,2024-10-28,183.08,207.82,-11.91,4.95,23.34,74.58,,-14.19,678000000.0,482000000.0,40.7,True,True,positive_growing,7184551319.040001,9.436914984561545,very_strong (8-12%)
ESS,2024-01-13,223.81,225.81,-0.89,-1.34,20.56,22.02,15.4,-4.78,839693000.0,812456000.0,3.4,True,True,positive_growing,14430262997.86,5.818972253828818,strong (5-8%)
ESS,2024-03-09,222.15,226.93,-2.1,17.71,33.93,27.96,12.51,-0.61,839693000.0,812456000.0,3.4,True,True,positive_growing,14323233657.9,5.862454108167579,strong (5-8%)
ESS,2024-03-30,223.16,227.28,-1.81,15.58,23.07,17.03,,-1.06,839693000.0,812456000.0,3.4,True,True,positive_growing,14388353918.96,5.835921223021275,strong (5-8%)
FFIV,2024-04-27,165.94,172.23,-3.65,15.7,39.93,61.99,,-0.22,599225000.0,409007000.0,46.5,True,True,positive_growing,9378808161.619999,6.389138040504457,strong (5-8%)
FFIV,2024-05-18,169.9,172.59,-1.56,17.13,45.37,66.04,,-2.55,599225000.0,409007000.0,46.5,True,True,positive_growing,9602624482.7,6.24022110913072,strong (5-8%)
TXT,2025-02-08,72.19,74.41,-2.98,6.12,9.2,35.85,,-15.97,650000000.0,864000000.0,-24.8,True,False,positive_declining,12568198941.289999,5.17178318895455,strong (5-8%)
TXT,2025-03-08,73.1,74.59,-2.0,5.75,11.04,24.53,,-17.01,650000000.0,864000000.0,-24.8,True,False,positive_declining,12726628932.099998,5.10740120944773,strong (5-8%)
TXT,2025-05-17,72.85,74.73,-2.52,11.84,11.59,,,,650000000.0,864000000.0,-24.8,True,False,positive_declining,12683104209.349998,5.124928324099232,strong (5-8%)
PODD,2023-08-05,225.28,249.97,-9.88,-31.15,-14.53,-19.13,36.32,-41.24,-38300000.0,,,False,,negative,15858776637.44,-0.24150664881413303,negative (0 to -5%)
PODD,2025-03-29,245.26,245.37,-0.04,22.75,26.04,,,,296200000.0,36500000.0,711.5,True,True,positive_growing,17265285680.48,1.7155812274504179,low (0-3%)
PODD,2026-01-31,241.93,251.55,-3.82,,,,,,349900000.0,296200000.0,18.1,True,True,positive_growing,17030867506.640001,2.0545048563355968,low (0-3%)
KIM,2023-03-11,15.29,15.31,-0.17,11.43,9.52,12.68,28.42,-4.17,861114000.0,,,True,,positive_unknown_trend,10306479139.66,8.355074398650626,very_strong (8-12%)
